anime_id,source_type,score,popularity_rank,members_count,favorites_count,total_count,emotion
22135,Manga,8.54,544,333502,13559,333502,joy
41433,Original,7.6,545,332933,2861,332933,anger
13663,Manga,7.44,546,331621,2016,331621,anger
530,Manga,7.69,547,331630,8874,331630,sadness
11981,Original,8.46,548,331078,7560,331078,joy
6033,Manga,7.7,549,331117,2683,331117,anger
41491,Manga,6.56,550,328891,1494,328891,anger
11285,Other,6.81,551,327423,2028,327423,fear
22877,Light novel,6.72,552,327719,858,327719,sadness
1292,Original,7.38,553,326774,1613,326774,anger
33926,Novel,7.89,554,327026,3608,327026,joy
25681,Manga,8.19,555,327773,2203,327773,fear
33475,Manga,6.88,556,327361,861,327361,anger
5,Original,8.38,557,326292,1246,326292,fear
857,Manga,7.45,558,325547,3390,325547,fear
16762,Manga,7.34,559,325131,575,325131,sadness
31338,Light novel,6.29,559,326078,579,326078,anger
21647,Original,7.94,561,325674,1960,325674,sadness
11785,Light novel,6.98,562,324098,1223,324098,anger
7647,Manga,7.51,563,323940,2203,323940,anger
10030,Manga,8.33,564,323285,1318,323285,joy
42938,Manga,8.93,565,324193,15001,324193,sadness
37345,Manga,6.41,566,323924,1162,323924,joy
384,Manga,6.98,567,322745,2202,322745,sadness
228,Original,7.55,568,322711,2913,322711,sadness
572,Manga,8.37,569,322734,4310,322734,anger
39026,Web manga,7.23,570,322804,1098,322804,anger
19369,Light novel,7.2,571,321342,848,321342,fear
32262,Web manga,6.59,572,320781,577,320781,anger
35466,Web manga,8.19,573,319029,1470,319029,joy
6675,Original,8.28,574,317781,4630,317781,joy
37984,Light novel,7.37,575,318423,3200,318423,joy
39741,Light novel,8.41,576,317645,1179,317645,sadness
41168,Original,7.35,577,317560,1384,317560,joy
10490,Manga,6.5,578,316812,910,316812,joy
2605,Manga,7.83,579,316363,4445,316363,anger
40834,Web manga,8.79,580,316535,6497,316281,sadness
48561,Manga,8.61,581,315476,5231,315476,fear
26349,4-koma manga,7.3,582,314284,753,314284,surprise
36633,Light novel,7.21,583,312905,1509,312905,joy
10495,Manga,7.53,584,311504,4306,311504,anger
12413,Manga,7.78,585,310878,2670,310878,anger
31173,Manga,7.98,586,311672,1582,311672,love
20057,Original,7.83,587,311482,4758,311482,surprise
30727,Light novel,7.77,588,311742,1567,311742,joy
34626,Light novel,8.05,589,311386,680,311386,joy
32189,Visual novel,7.28,590,311153,1649,311153,fear
16706,Manga,8.01,590,310550,1928,310550,fear
46352,Manga,7.82,592,311603,3954,311603,joy
24455,Light novel,7.12,593,310633,912,310633,fear
40571,Light novel,7.53,594,310248,2823,310248,surprise
36862,Web manga,8.68,595,310521,2514,310564,fear
16524,Original,7.45,596,309055,1152,309055,fear
32379,Manga,6.11,597,309171,2013,309171,anger
268,Manga,8.0,597,309104,4462,309104,joy
21431,Manga,6.87,599,308964,1050,308964,fear
33049,Visual novel,8.51,600,309539,3104,309539,joy
17513,Visual novel,5.2,601,307745,1563,307745,fear
15379,4-koma manga,7.18,602,306503,991,306503,fear
430,Manga,7.55,604,305563,581,305563,sadness
5682,Visual novel,7.91,605,305304,4259,305304,fear
9289,Original,7.87,606,304646,2467,304646,joy
48661,Manga,8.53,607,304240,6083,302740,sadness
3002,Manga,8.26,608,304347,8816,304347,fear
24,Manga,7.82,609,303228,4938,303228,love
40911,Manga,8.11,610,303290,4586,303290,joy
36946,Manga,8.15,611,303543,2159,303543,fear
44961,Manga,6.3,613,301999,2460,301910,sadness
12365,Manga,8.51,614,301738,2828,301738,joy
235,Manga,8.18,615,301490,12212,301484,surprise
37475,Manga,7.43,616,301947,1625,301947,anger
40060,Original,7.36,617,301117,2209,301117,anger
2104,Manga,7.61,618,300716,2839,300716,sadness
202,Original,7.78,619,300313,5372,300313,sadness
10396,Light novel,7.19,620,300005,1081,300005,joy
32827,Original,7.2,621,300268,1304,300268,fear
11703,Manga,6.72,622,299475,618,299475,joy
9181,Manga,7.3,623,299154,907,299154,fear
27991,Original,7.56,624,299511,1129,299511,fear
38759,Web manga,7.32,625,299689,1934,299689,sadness
30911,Game,7.23,626,299213,767,299213,surprise
57,Manga,8.23,627,298536,7530,298536,anger
2418,Original,8.28,628,297805,2762,297805,fear
185,Manga,8.27,629,297587,9042,297587,anger
6500,Manga,6.17,631,296816,713,296816,fear
43692,Manga,7.15,631,297269,1929,297269,fear
9367,Manga,6.8,633,296659,1064,296659,fear
20767,Manga,7.75,633,297134,372,297134,joy
17247,Light novel,7.06,634,296955,641,296955,anger
5042,Manga,6.87,635,295139,1161,295139,anger
34443,Manga,7.23,636,296931,1719,296931,joy
36028,Manga,7.82,637,295725,2971,295725,anger
40908,Manga,7.41,638,293883,1962,293883,surprise
40046,Original,7.8,639,293794,2332,293794,surprise
66,4-koma manga,7.88,640,291974,5210,291974,surprise
13667,Manga,7.7,641,291652,437,291652,anger
2787,Light novel,7.56,642,290489,976,290489,anger
14349,Original,7.8,643,290230,1263,290230,joy
585,Manga,8.22,644,290533,3788,290533,joy
12291,4-koma manga,7.45,645,289104,2451,289104,joy
38572,Light novel,5.86,646,289642,687,289642,anger
1698,Manga,8.23,647,289026,4793,289026,sadness
7711,Novel,7.9,648,288761,887,288761,surprise
27655,Original,6.92,649,288879,703,288879,anger
9617,4-koma manga,8.33,650,287772,2367,287772,joy
46471,Light novel,6.34,651,288287,2937,288287,anger
30016,Web manga,7.27,652,288043,1860,288043,joy
35413,Light novel,7.23,652,288472,1664,288472,fear
21085,Manga,6.99,654,287484,643,287484,anger
28725,Original,7.86,655,287486,1775,287486,fear
31704,Web manga,7.72,656,286535,309,286535,anger
41899,Light novel,6.26,657,285767,1570,285767,joy
41456,Light novel,7.12,658,285617,1787,285617,anger
21327,4-koma manga,7.53,659,285708,1159,285708,joy
4059,Visual novel,7.95,661,284564,820,284564,anger
40497,Light novel,7.28,661,284790,1173,284790,anger
37435,Original,7.84,663,285012,2649,285012,joy
27821,Visual novel,8.05,664,284923,420,284923,joy
861,Manga,7.91,665,284005,4023,284005,fear
31764,Light novel,7.65,666,284205,1287,284205,joy
36793,Manga,6.77,667,284169,1339,284169,sadness
20021,Light novel,6.58,668,283904,551,283904,anger
1726,Game,6.95,669,283293,1506,283293,joy
37497,Original,7.5,670,283875,1882,283875,fear
38397,Manga,6.48,671,283807,810,283807,anger
34636,Manga,8.13,672,283471,3063,283471,fear
39792,Manga,8.08,673,282725,3297,282725,joy
35838,Web manga,8.13,674,281840,5375,281840,sadness
9379,Light novel,7.12,675,280340,1039,280340,joy
101,Visual novel,7.28,676,279167,2493,279167,joy
20689,Mixed media,7.24,676,279188,1001,279188,surprise
33028,Visual novel,7.42,677,279447,2184,279447,surprise
9515,Manga,6.65,679,277761,318,277761,fear
40586,Light novel,6.93,680,278022,1705,278022,sadness
10163,Original,7.18,681,276672,1155,276672,fear
31163,Manga,7.17,682,276833,790,276833,fear
24133,Light novel,6.82,683,276952,433,276952,anger
3786,Original,8.65,684,276794,5099,276794,sadness
46102,Original,8.71,685,277581,5729,277581,joy
38753,Manga,7.36,686,276840,1355,276840,anger
40716,Manga,7.95,687,275585,1807,275585,joy
10721,Original,7.88,688,274342,6878,274342,joy
72,Light novel,8.03,689,274409,2828,274409,joy
22663,Light novel,6.79,691,274706,822,274706,joy
15417,Manga,8.92,692,274135,2695,274135,joy
32828,Manga,7.52,693,275099,1046,275099,anger
820,Novel,8.66,694,273998,14274,273998,anger
1559,Manga,8.04,695,272920,3284,272920,fear
8086,Light novel,7.51,696,272660,1893,272660,joy
18677,Light novel,6.8,697,273206,451,273206,joy
14199,Light novel,6.43,698,272496,411,272496,love
15085,Visual novel,5.98,699,272438,948,272438,sadness
4975,Visual novel,6.31,700,272434,699,272434,fear
40530,Light novel,7.1,701,272708,1613,272708,joy
37786,Manga,7.87,702,273075,5052,273075,sadness
22101,Manga,7.6,703,272467,1800,272467,anger
6211,Original,8.0,704,271318,1670,271318,anger
2246,Original,8.35,705,270793,6702,270793,anger
10213,Visual novel,6.67,706,270503,582,270503,joy
11933,Light novel,7.38,707,270375,1084,270375,anger
34437,Original,7.92,708,270491,1778,270491,anger
8407,Manga,7.49,709,269302,873,269302,surprise
40787,Novel,8.48,710,269539,4314,269539,anger
13655,Visual novel,7.41,711,268232,1806,268232,sadness
16662,Manga,8.1,712,267838,2475,267838,joy
486,Light novel,8.25,713,267507,6063,267507,joy
38993,Manga,8.07,714,268340,2284,268340,sadness
35222,Manga,7.89,715,267515,2498,267515,sadness
39710,Manga,6.9,716,265402,1105,265402,sadness
15039,Original,7.88,717,264657,576,264657,sadness
14131,Original,7.46,718,264115,4653,264115,joy
21939,Manga,8.66,719,264389,1407,264389,surprise
33253,Manga,7.6,720,263888,488,263888,anger
33743,Manga,6.47,721,263848,821,263848,anger
35639,Original,7.21,722,263670,1210,263670,joy
31952,Manga,7.18,723,263660,686,263660,joy
34279,Light novel,7.11,724,263359,1118,263359,joy
16918,Manga,8.05,725,262572,2620,262572,joy
41710,Light novel,7.19,725,262896,2067,262896,anger
37095,Light novel,8.32,727,263041,684,263041,sadness
39326,Light novel,6.5,728,262477,760,262477,love
6205,Light novel,6.37,729,261123,748,261123,joy
43969,Manga,6.48,730,261558,2159,261558,joy
40056,Original,7.32,731,260669,758,260669,anger
79,Visual novel,7.0,732,260530,1416,260530,joy
28735,Manga,8.49,733,260774,5415,260774,joy
2472,Manga,7.32,734,259897,280,259897,fear
12467,Manga,7.17,736,259687,2471,259687,joy
34096,Manga,8.88,736,260643,2444,260643,anger
35076,Novel,6.52,737,259699,581,259699,anger
28819,Manga,6.58,738,259880,355,259880,anger
442,Manga,7.14,739,259056,252,259056,anger
3731,Manga,7.42,740,258269,2800,258269,sadness
7769,Light novel,7.17,741,257983,732,257983,anger
33050,Visual novel,8.69,742,259403,6426,259403,fear
37744,Light novel,5.33,743,258403,438,258403,fear
41619,Manga,7.16,744,257846,1294,257846,fear
35946,Manga,7.15,745,257964,316,257964,fear
48569,Light novel,8.6,746,256280,5274,256280,joy
35847,Original,7.08,747,257107,1170,257107,fear
36106,Novel,7.84,748,256934,493,256934,sadness
9936,Manga,6.32,748,256280,367,256280,love
12477,Original,7.99,750,255888,1289,255888,anger
29758,Manga,5.73,751,254938,209,254938,fear
39198,Manga,8.05,752,254243,2717,254243,joy
9062,Original,7.59,753,253700,302,253700,anger
38992,Web manga,7.3,754,255100,891,255100,joy
37965,Novel,8.32,755,254118,5193,254118,anger
43523,Light novel,7.7,756,254011,2797,254011,fear
44,Manga,8.69,757,253404,5822,253404,anger
12729,Light novel,7.32,758,253258,499,253258,sadness
34984,Manga,7.48,759,252567,1304,252567,fear
1530,Visual novel,7.93,760,251881,4238,251881,sadness
41488,Manga,7.55,761,251975,1808,251975,anger
68,Manga,7.32,762,251533,1714,251533,anger
21863,Manga,7.09,763,251845,418,251845,anger
40904,Light novel,7.44,764,251066,2081,251066,joy
36286,Light novel,7.58,765,250414,563,250414,joy
36726,Manga,6.98,766,250531,679,250531,anger
4901,Manga,8.03,767,249909,1055,249909,anger
31845,Light novel,6.07,768,250297,621,250297,anger
6811,Manga,8.19,769,249284,1965,249284,anger
32902,Manga,8.12,770,248545,649,248545,sadness
170,Manga,8.45,771,248481,5992,248481,anger
1686,Manga,7.46,772,247498,541,247498,fear
32648,Manga,7.32,773,248055,743,248055,anger
7592,Manga,7.58,774,247218,1250,247218,joy
37517,Manga,6.79,775,247840,2313,247840,joy
14829,Manga,7.02,775,246745,971,246745,joy
36470,Original,7.53,777,247424,1131,247424,joy
40004,Manga,7.35,778,247113,657,247113,love
19429,Manga,6.61,779,247001,967,247001,anger
11737,Manga,7.61,780,245793,369,245793,fear
189,Manga,7.07,781,245568,1395,245568,sadness
39575,Web manga,7.76,782,245977,1392,245977,joy
6512,Manga,7.14,783,245036,556,245036,anger
4722,Manga,8.05,784,244965,4860,244965,anger
6351,Visual novel,7.81,785,244796,554,244796,joy
31229,Manga,6.85,786,245222,1180,245222,fear
759,Original,8.27,787,244163,2047,244163,anger
21557,Novel,8.06,788,244777,2097,244777,sadness
73,Light novel,7.93,789,243783,1242,243783,joy
10521,4-koma manga,7.83,790,243538,437,243538,surprise
25099,Light novel,6.7,791,243974,393,243974,fear
387,Other,7.92,792,243437,6488,243437,fear
10588,Game,7.46,793,243190,2116,243190,anger
16,Manga,7.89,794,242421,4029,242421,love
21339,Original,7.72,795,241712,500,241712,joy
5060,Web manga,7.23,796,241041,4245,241041,joy
16001,Light novel,7.95,797,240452,822,240452,anger
7338,Original,7.93,798,239134,798,239134,fear
31376,Manga,7.46,799,239385,1198,239385,joy
40262,Manga,7.85,800,238860,512,238860,joy
44203,Light novel,7.04,801,239154,2550,239154,joy
20047,4-koma manga,6.93,802,238769,1444,238769,anger
2924,Visual novel,7.86,803,238123,2696,238123,anger
31658,Manga,8.09,804,238982,874,238996,anger
18753,Light novel,7.62,805,237504,457,237504,fear
5258,Manga,8.63,806,236463,1540,236463,joy
38573,Light novel,5.39,807,236198,403,236198,fear
35712,Web manga,6.2,808,235401,378,235401,joy
29785,Manga,6.84,809,235548,481,235548,fear
16904,Original,7.65,810,234157,586,234157,sadness
19111,Other,7.77,811,233964,2683,233964,joy
3092,Manga,7.54,812,233360,4320,233360,fear
528,Game,7.65,813,232920,351,232920,joy
30885,Manga,7.89,814,232847,355,232847,anger
43690,Manga,6.71,815,232737,1587,232737,fear
38610,Manga,6.36,816,232754,422,232754,fear
21105,Manga,7.24,817,232578,1544,232578,joy
24701,Manga,8.68,818,232025,1272,232025,fear
34914,4-koma manga,7.7,819,231928,848,231928,joy
35848,Original,7.98,820,231537,2922,231537,anger
4437,Manga,7.31,821,230791,214,230791,anger
41345,Web manga,6.75,822,230960,996,230960,joy
19769,Light novel,5.97,823,230306,297,230306,anger
28979,Manga,7.46,824,229824,908,229824,joy
20847,4-koma manga,7.69,825,229615,539,229615,anger
28675,Light novel,8.17,826,229469,977,229469,sadness
34176,Light novel,7.05,827,229159,500,229159,fear
3503,Light novel,6.37,828,228662,553,228662,fear
597,Other,7.75,829,228650,1191,228650,anger
25283,Light novel,6.31,830,228700,310,228700,anger
10067,Original,7.48,831,228231,225,228231,sadness
41006,Visual novel,7.13,832,228367,1289,228367,fear
38080,Manga,7.86,833,228825,1804,228825,joy
11761,Manga,6.99,834,226943,396,226943,joy
35928,Manga,6.76,835,227468,1373,227468,fear
10379,Manga,8.55,836,226475,1305,226475,joy
42351,Manga,7.7,837,225809,1510,225809,anger
39491,Original,7.44,838,226177,442,226177,fear
38084,Game,7.9,839,226165,2138,226165,fear
31,Original,7.48,840,225156,576,225156,fear
40507,Light novel,7.06,841,224764,3471,224712,sadness
12859,Manga,8.17,842,224213,495,224213,fear
38778,Manga,6.7,843,224882,512,224882,joy
35376,Manga,7.31,844,224594,511,224594,surprise
39586,Manga,7.34,845,224623,510,224623,anger
5300,Manga,8.54,846,223785,1354,223785,joy
10568,Light novel,7.46,847,223640,763,223640,fear
25879,4-koma manga,7.96,848,223772,903,223772,joy
210,Manga,7.69,849,223116,3581,223116,anger
6682,Visual novel,6.08,850,222708,421,222708,fear
6324,Manga,6.86,851,222463,700,222463,joy
4725,Manga,7.56,852,222383,2813,222383,anger
39292,Game,6.97,853,223275,830,223275,anger
239,Novel,8.04,854,222149,3559,222149,joy
6773,Light novel,7.5,855,221942,1095,221942,sadness
329,Manga,8.18,856,221934,3616,221934,joy
12175,Visual novel,6.99,857,221783,432,221783,joy
18245,Visual novel,7.62,858,222179,3066,222179,sadness
30346,Manga,8.32,859,222305,5188,222305,joy
8424,Light novel,7.03,860,221432,640,221432,anger
32188,Visual novel,8.24,861,221796,351,221796,sadness
35608,Light novel,8.13,862,221381,1394,221381,anger
30458,Manga,7.33,863,221169,376,221169,anger
36023,Game,6.32,864,220927,789,220927,fear
5277,Manga,7.31,865,220182,479,220182,anger
21561,Light novel,7.13,866,220453,335,220453,joy
41380,Manga,6.43,867,220414,487,220414,anger
31374,Manga,7.17,868,221008,681,221008,anger
11665,Manga,8.61,869,219289,1849,219289,fear
2889,Manga,7.46,870,219261,464,219261,fear
40595,Light novel,6.58,871,219375,1085,219375,anger
37055,Light novel,8.24,872,219548,871,219548,joy
41930,Original,6.78,873,218902,1437,218902,joy
21877,Manga,7.73,874,219071,2394,219071,joy
34104,Light novel,7.05,875,218755,848,218755,sadness
32268,Light novel,7.63,876,218477,336,218477,joy
14353,Original,7.9,877,217739,320,217739,anger
3782,Light novel,7.81,878,217415,422,217415,fear
8246,Manga,7.45,879,216805,181,216805,joy
23317,Manga,8.08,880,216552,1019,216552,joy
1222,Manga,7.22,881,216080,1882,216080,fear
37569,Original,6.98,882,216451,613,216451,fear
40594,Light novel,6.33,883,215917,792,215917,joy
36432,Light novel,6.83,884,215837,762,215837,anger
30736,Card game,7.41,885,215418,922,215418,joy
4282,Light novel,8.52,886,215079,4214,215079,fear
13535,Manga,7.66,887,213918,1155,213918,joy
18689,Manga,8.04,887,214630,4088,214630,anger
26,Original,7.57,888,214151,4184,214151,fear
42205,Manga,6.7,890,212993,1405,212965,joy
1571,Light novel,7.73,891,212795,2859,212795,fear
550,Manga,7.21,892,212571,1007,212571,fear
39523,Light novel,6.29,893,212971,434,212971,joy
39468,Light novel,7.97,894,213149,1844,213149,fear
36027,Novel,4.95,895,212473,355,212473,anger
48849,Original,7.67,897,212463,3404,212463,fear
19775,Manga,7.61,898,211962,1372,211962,anger
21273,4-koma manga,7.46,899,212106,2071,212106,joy
43007,Light novel,6.06,900,211879,1633,211879,joy
177,Manga,7.48,901,211640,1956,211640,surprise
60,Manga,7.59,902,211479,1867,211479,anger
28617,Original,6.83,903,211602,596,211602,sadness
14397,Manga,8.35,904,210490,1562,210490,love
5040,Manga,8.3,905,210319,3640,210319,joy
2026,Manga,7.45,906,210022,1553,210022,sadness
22687,Manga,6.95,907,209719,588,209719,anger
33161,Light novel,8.07,908,209838,388,209838,joy
19647,Manga,8.56,909,209876,1026,209876,joy
8129,Manga,8.1,910,209237,4063,209237,joy
6747,Manga,6.96,911,209061,644,209061,fear
801,Manga,8.46,912,208348,2907,208348,fear
936,Manga,6.91,913,208137,148,208137,fear
5356,Visual novel,7.21,914,207736,827,207736,fear
18179,Manga,7.91,915,208099,2171,208099,joy
4835,Manga,7.53,916,207453,448,207453,fear
20159,Game,7.75,917,207564,609,207564,joy
34944,Manga,7.94,918,208088,1393,208088,fear
9863,Manga,8.02,919,206807,3066,206807,joy
4155,Manga,8.13,920,207115,387,207115,anger
41402,Manga,8.06,921,207243,1968,207243,joy
3783,Light novel,8.04,922,206449,612,206449,sadness
31904,Manga,5.35,923,206674,218,206674,sadness
31414,Manga,7.26,924,206761,656,206761,joy
1313,Original,7.24,925,206229,685,206229,surprise
29093,Visual novel,7.87,926,206548,632,206548,sadness
9941,Original,7.79,927,205676,2783,205676,sadness
10589,Manga,7.48,928,205696,162,205696,fear
33836,Original,6.27,929,206217,406,206217,joy
16009,Light novel,7.27,930,205534,838,205534,joy
15335,Manga,8.84,931,205124,1974,205124,sadness
29854,Manga,7.52,932,205421,617,205421,anger
39576,Light novel,7.25,933,205694,296,205694,fear
416,Manga,7.95,934,205224,1605,205224,fear
30205,Manga,7.13,935,205089,1275,205089,anger
38414,Light novel,7.66,936,204712,447,204712,fear
32438,Original,5.49,937,204007,270,204007,surprise
48761,Light novel,6.9,939,203334,1212,203334,fear
21511,Game,6.77,940,203271,1339,203271,fear
18139,Manga,7.52,941,203088,578,203088,anger
6201,Visual novel,6.72,942,202617,349,202617,joy
2129,Original,7.3,943,202596,874,202596,sadness
34012,Light novel,7.32,944,203180,710,203180,joy
4896,Visual novel,7.07,945,202229,1847,202229,joy
317,Game,7.75,946,202124,1055,202124,fear
16934,Light novel,7.5,947,201885,162,201885,fear
44037,Light novel,6.94,948,201235,1655,201235,joy
2581,Original,8.09,949,201230,4227,201230,fear
37451,Light novel,6.94,950,201522,705,201522,fear
34712,Manga,7.17,951,201426,890,201426,surprise
